State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %
TX,Randall County,8.7,57862.0,2010,5.2,66.3,7.9,123167311.0,0.0
TX,Reagan County,11.7,48667.0,2010,5.6,66.3,7.9,123167311.0,0.0
TX,Real County,24.1,31490.0,2010,9.166666666666666,66.3,7.9,123167311.0,0.0
TX,Red River County,19.2,32128.0,2010,11.625,66.3,7.9,123167311.0,0.0
TX,Reeves County,32.2,32623.0,2010,8.866666666666667,66.3,7.9,123167311.0,0.0
TX,Refugio County,17.8,39582.0,2010,8.791666666666666,66.3,7.9,123167311.0,0.0
TX,Roberts County,6.9,58372.0,2010,5.441666666666666,66.3,7.9,123167311.0,0.0
TX,Robertson County,21.6,36935.0,2010,9.275,66.3,7.9,123167311.0,0.0
TX,Rockwall County,6.4,81113.0,2010,7.45,66.3,7.9,123167311.0,0.0
TX,Runnels County,23.1,32628.0,2010,8.341666666666667,66.3,7.9,123167311.0,0.0
TX,Rusk County,15.3,43318.0,2010,7.875,66.3,7.9,123167311.0,0.0
TX,Sabine County,18.5,34034.0,2010,16.4,66.3,7.9,123167311.0,0.0
TX,San Augustine County,21.2,31729.0,2010,13.083333333333336,66.3,7.9,123167311.0,0.0
TX,San Jacinto County,19.1,42770.0,2010,10.033333333333333,66.3,7.9,123167311.0,0.0
TX,San Patricio County,21.1,44307.0,2010,10.583333333333334,66.3,7.9,123167311.0,0.0
TX,San Saba County,21.0,34264.0,2010,6.216666666666668,66.3,7.9,123167311.0,0.0
TX,Schleicher County,17.5,32831.0,2010,7.691666666666666,66.3,7.9,123167311.0,0.0
TX,Scurry County,17.4,44063.0,2010,6.841666666666668,66.3,7.9,123167311.0,0.0
TX,Shackelford County,13.5,42685.0,2010,5.6083333333333325,66.3,7.9,123167311.0,0.0
TX,Shelby County,21.9,34490.0,2010,8.516666666666667,66.3,7.9,123167311.0,0.0
TX,Sherman County,12.5,41518.0,2010,4.608333333333333,66.3,7.9,123167311.0,0.0
TX,Smith County,15.0,44249.0,2010,8.008333333333333,66.3,7.9,123167311.0,0.0
TX,Somervell County,10.7,49582.0,2010,8.041666666666666,66.3,7.9,123167311.0,0.0
TX,Starr County,39.2,24497.0,2010,17.358333333333334,66.3,7.9,123167311.0,0.0
TX,Stephens County,20.0,38002.0,2010,7.5,66.3,7.9,123167311.0,0.0
TX,Sterling County,12.4,49064.0,2010,4.825,66.3,7.9,123167311.0,0.0
TX,Stonewall County,17.2,36687.0,2010,5.808333333333334,66.3,7.9,123167311.0,0.0
TX,Sutton County,13.4,51386.0,2010,9.783333333333333,66.3,7.9,123167311.0,0.0
TX,Swisher County,20.9,33786.0,2010,6.591666666666668,66.3,7.9,123167311.0,0.0
TX,Tarrant County,14.4,52482.0,2010,8.175,66.3,7.9,123167311.0,0.0
TX,Taylor County,17.9,41558.0,2010,6.808333333333334,66.3,7.9,123167311.0,0.0
TX,Terrell County,15.2,35683.0,2010,6.825,66.3,7.9,123167311.0,0.0
TX,Terry County,21.9,34495.0,2010,7.491666666666667,66.3,7.9,123167311.0,0.0
TX,Throckmorton County,14.7,37273.0,2010,6.033333333333332,66.3,7.9,123167311.0,0.0
TX,Titus County,20.7,37818.0,2010,8.566666666666666,66.3,7.9,123167311.0,0.0
TX,Tom Green County,19.2,39004.0,2010,6.583333333333332,66.3,7.9,123167311.0,0.0
TX,Travis County,18.8,51905.0,2010,6.8,66.3,7.9,123167311.0,0.0
TX,Trinity County,18.2,34045.0,2010,9.6,66.3,7.9,123167311.0,0.0
TX,Tyler County,19.9,37914.0,2010,11.808333333333335,66.3,7.9,123167311.0,0.0
TX,Upshur County,16.3,42508.0,2010,8.841666666666667,66.3,7.9,123167311.0,0.0
TX,Upton County,15.7,47407.0,2010,6.166666666666668,66.3,7.9,123167311.0,0.0
TX,Uvalde County,26.4,31941.0,2010,8.991666666666667,66.3,7.9,123167311.0,0.0
TX,Val Verde County,26.8,36647.0,2010,9.35,66.3,7.9,123167311.0,0.0
TX,Van Zandt County,16.8,41476.0,2010,8.433333333333334,66.3,7.9,123167311.0,0.0
TX,Victoria County,18.2,46566.0,2010,7.716666666666668,66.3,7.9,123167311.0,0.0
TX,Walker County,25.9,37160.0,2010,7.8,66.3,7.9,123167311.0,0.0
TX,Waller County,20.4,46313.0,2010,8.691666666666666,66.3,7.9,123167311.0,0.0
TX,Ward County,20.1,41625.0,2010,8.491666666666667,66.3,7.9,123167311.0,0.0
TX,Washington County,14.8,44245.0,2010,7.258333333333333,66.3,7.9,123167311.0,0.0
TX,Webb County,31.5,34878.0,2010,8.308333333333334,66.3,7.9,123167311.0,0.0
TX,Wharton County,19.1,36097.0,2010,8.725,66.3,7.9,123167311.0,0.0
TX,Wheeler County,13.6,41228.0,2010,6.175,66.3,7.9,123167311.0,0.0
TX,Wichita County,17.1,39299.0,2010,7.8,66.3,7.9,123167311.0,0.0
TX,Wilbarger County,17.1,38913.0,2010,7.883333333333333,66.3,7.9,123167311.0,0.0
TX,Willacy County,36.9,28307.0,2010,14.508333333333333,66.3,7.9,123167311.0,0.0
TX,Williamson County,7.9,66152.0,2010,7.316666666666666,66.3,7.9,123167311.0,0.0
TX,Wilson County,12.1,55992.0,2010,6.8583333333333325,66.3,7.9,123167311.0,0.0
TX,Winkler County,16.4,45237.0,2010,9.3,66.3,7.9,123167311.0,0.0
TX,Wise County,12.5,52117.0,2010,8.741666666666667,66.3,7.9,123167311.0,0.0
TX,Wood County,18.3,40149.0,2010,9.1,66.3,7.9,123167311.0,0.0
TX,Yoakum County,14.8,48953.0,2010,7.016666666666668,66.3,7.9,123167311.0,0.0
TX,Young County,17.6,40490.0,2010,7.716666666666668,66.3,7.9,123167311.0,0.0
TX,Zapata County,32.3,29915.0,2010,10.441666666666666,66.3,7.9,123167311.0,0.0
TX,Zavala County,36.9,22948.0,2010,13.95,66.3,7.9,123167311.0,0.0
TX,Anderson County,23.3,38558.0,2011,7.5166666666666675,66.4,7.5,193939659.0,0.0
TX,Andrews County,13.3,52865.0,2011,5.175,66.4,7.5,193939659.0,0.0
TX,Angelina County,19.1,39169.0,2011,8.166666666666666,66.4,7.5,193939659.0,0.0
TX,Aransas County,21.3,38887.0,2011,9.05,66.4,7.5,193939659.0,0.0
TX,Archer County,11.8,52318.0,2011,6.258333333333333,66.4,7.5,193939659.0,0.0
TX,Armstrong County,10.6,49501.0,2011,4.941666666666666,66.4,7.5,193939659.0,0.0
TX,Atascosa County,21.8,41236.0,2011,8.233333333333333,66.4,7.5,193939659.0,0.0
TX,Austin County,13.0,48209.0,2011,8.141666666666667,66.4,7.5,193939659.0,0.0
TX,Bailey County,17.9,35816.0,2011,7.708333333333332,66.4,7.5,193939659.0,0.0
TX,Bandera County,12.3,46652.0,2011,7.75,66.4,7.5,193939659.0,0.0
TX,Bastrop County,14.6,51947.0,2011,8.2,66.4,7.5,193939659.0,0.0
TX,Baylor County,19.6,32208.0,2011,6.216666666666668,66.4,7.5,193939659.0,0.0
TX,Bee County,29.6,36048.0,2011,8.891666666666667,66.4,7.5,193939659.0,0.0
TX,Bell County,15.8,45797.0,2011,8.266666666666667,66.4,7.5,193939659.0,0.0
TX,Bexar County,17.9,46589.0,2011,7.425,66.4,7.5,193939659.0,0.0
TX,Blanco County,11.5,54000.0,2011,5.875,66.4,7.5,193939659.0,0.0
TX,Borden County,11.8,51426.0,2011,5.541666666666668,66.4,7.5,193939659.0,0.0
TX,Bosque County,16.8,41361.0,2011,8.583333333333334,66.4,7.5,193939659.0,0.0
TX,Bowie County,19.1,43364.0,2011,8.533333333333333,66.4,7.5,193939659.0,0.0
TX,Brazoria County,12.1,62180.0,2011,8.275,66.4,7.5,193939659.0,0.0
TX,Brazos County,29.0,37623.0,2011,6.2333333333333325,66.4,7.5,193939659.0,0.0
TX,Brewster County,16.6,43896.0,2011,5.7333333333333325,66.4,7.5,193939659.0,0.0
TX,Briscoe County,16.3,38372.0,2011,6.3,66.4,7.5,193939659.0,0.0
TX,Brooks County,35.4,24567.0,2011,11.008333333333333,66.4,7.5,193939659.0,0.0
TX,Brown County,20.4,38466.0,2011,8.291666666666666,66.4,7.5,193939659.0,0.0
TX,Burleson County,18.3,42025.0,2011,7.541666666666668,66.4,7.5,193939659.0,0.0
TX,Burnet County,16.6,44636.0,2011,6.95,66.4,7.5,193939659.0,0.0
TX,Caldwell County,19.6,40721.0,2011,8.683333333333334,66.4,7.5,193939659.0,0.0
TX,Calhoun County,18.7,43339.0,2011,8.808333333333334,66.4,7.5,193939659.0,0.0
TX,Callahan County,15.8,43074.0,2011,7.4,66.4,7.5,193939659.0,0.0
TX,Cameron County,33.7,31902.0,2011,11.825,66.4,7.5,193939659.0,0.0
TX,Camp County,21.8,36393.0,2011,9.241666666666667,66.4,7.5,193939659.0,0.0
TX,Carson County,8.8,55250.0,2011,5.158333333333333,66.4,7.5,193939659.0,0.0
TX,Cass County,17.3,36061.0,2011,11.0,66.4,7.5,193939659.0,0.0
TX,Castro County,20.5,38175.0,2011,5.191666666666666,66.4,7.5,193939659.0,0.0
TX,Chambers County,9.6,69378.0,2011,9.6,66.4,7.5,193939659.0,0.0
TX,Cherokee County,21.5,35119.0,2011,8.383333333333333,66.4,7.5,193939659.0,0.0
TX,Childress County,24.5,33780.0,2011,5.341666666666667,66.4,7.5,193939659.0,0.0
TX,Clay County,10.7,48358.0,2011,6.7,66.4,7.5,193939659.0,0.0
TX,Cochran County,21.0,38276.0,2011,8.741666666666667,66.4,7.5,193939659.0,0.0
TX,Coke County,13.1,37441.0,2011,5.891666666666668,66.4,7.5,193939659.0,0.0
TX,Coleman County,22.9,31865.0,2011,9.083333333333334,66.4,7.5,193939659.0,0.0
TX,Collin County,8.2,82765.0,2011,6.975,66.4,7.5,193939659.0,0.0
TX,Collingsworth County,21.7,34634.0,2011,6.0,66.4,7.5,193939659.0,0.0
TX,Colorado County,16.8,42451.0,2011,8.0,66.4,7.5,193939659.0,0.0
TX,Comal County,9.4,59754.0,2011,7.1083333333333325,66.4,7.5,193939659.0,0.0
TX,Comanche County,23.2,35296.0,2011,7.666666666666668,66.4,7.5,193939659.0,0.0
TX,Concho County,29.2,35514.0,2011,4.791666666666667,66.4,7.5,193939659.0,0.0
TX,Cooke County,14.3,49127.0,2011,6.266666666666668,66.4,7.5,193939659.0,0.0
TX,Coryell County,16.1,47864.0,2011,7.925,66.4,7.5,193939659.0,0.0
TX,Cottle County,20.9,32656.0,2011,7.716666666666668,66.4,7.5,193939659.0,0.0
TX,Crane County,11.2,49831.0,2011,6.8583333333333325,66.4,7.5,193939659.0,0.0
TX,Crockett County,16.0,44331.0,2011,6.883333333333333,66.4,7.5,193939659.0,0.0
TX,Crosby County,27.8,32661.0,2011,8.65,66.4,7.5,193939659.0,0.0
TX,Culberson County,26.0,31186.0,2011,7.141666666666668,66.4,7.5,193939659.0,0.0
TX,Dallam County,14.0,43454.0,2011,4.525,66.4,7.5,193939659.0,0.0
TX,Dallas County,20.0,47335.0,2011,8.4,66.4,7.5,193939659.0,0.0
TX,Dawson County,23.3,37492.0,2011,7.725,66.4,7.5,193939659.0,0.0
TX,Deaf Smith County,22.1,36073.0,2011,5.6083333333333325,66.4,7.5,193939659.0,0.0
TX,Delta County,21.7,34968.0,2011,8.308333333333334,66.4,7.5,193939659.0,0.0
TX,Denton County,9.4,70243.0,2011,6.775,66.4,7.5,193939659.0,0.0
TX,DeWitt County,18.1,38620.0,2011,6.666666666666668,66.4,7.5,193939659.0,0.0
TX,Dickens County,23.8,32925.0,2011,15.691666666666665,66.4,7.5,193939659.0,0.0
TX,Dimmit County,26.8,30503.0,2011,8.058333333333334,66.4,7.5,193939659.0,0.0
TX,Donley County,19.9,34606.0,2011,6.6083333333333325,66.4,7.5,193939659.0,0.0
TX,Duval County,27.1,31294.0,2011,9.725,66.4,7.5,193939659.0,0.0
TX,Eastland County,20.4,36761.0,2011,7.925,66.4,7.5,193939659.0,0.0
TX,Ector County,15.8,47930.0,2011,6.366666666666667,66.4,7.5,193939659.0,0.0
TX,Edwards County,23.6,33102.0,2011,6.775,66.4,7.5,193939659.0,0.0
TX,Ellis County,12.6,60931.0,2011,8.0,66.4,7.5,193939659.0,0.0
TX,El Paso County,24.6,39116.0,2011,9.8,66.4,7.5,193939659.0,0.0
TX,Erath County,20.0,38860.0,2011,6.241666666666667,66.4,7.5,193939659.0,0.0
TX,Falls County,26.3,33125.0,2011,8.516666666666667,66.4,7.5,193939659.0,0.0
TX,Fannin County,19.4,39985.0,2011,8.525,66.4,7.5,193939659.0,0.0
TX,Fayette County,14.7,44862.0,2011,5.975,66.4,7.5,193939659.0,0.0
TX,Fisher County,14.0,38717.0,2011,6.8583333333333325,66.4,7.5,193939659.0,0.0
TX,Floyd County,20.2,35399.0,2011,7.95,66.4,7.5,193939659.0,0.0
TX,Foard County,17.9,30488.0,2011,7.608333333333332,66.4,7.5,193939659.0,0.0
TX,Fort Bend County,8.9,82147.0,2011,7.341666666666668,66.4,7.5,193939659.0,0.0
TX,Franklin County,17.1,40936.0,2011,8.4,66.4,7.5,193939659.0,0.0
TX,Freestone County,15.5,44564.0,2011,8.083333333333334,66.4,7.5,193939659.0,0.0
TX,Frio County,34.6,31996.0,2011,6.725,66.4,7.5,193939659.0,0.0
TX,Gaines County,17.4,43703.0,2011,5.25,66.4,7.5,193939659.0,0.0
TX,Galveston County,14.9,58106.0,2011,9.108333333333333,66.4,7.5,193939659.0,0.0
TX,Garza County,28.6,39004.0,2011,6.225,66.4,7.5,193939659.0,0.0
TX,Gillespie County,12.5,51981.0,2011,5.5,66.4,7.5,193939659.0,0.0
TX,Glasscock County,11.0,59309.0,2011,4.383333333333333,66.4,7.5,193939659.0,0.0
TX,Goliad County,16.0,43737.0,2011,6.7,66.4,7.5,193939659.0,0.0
TX,Gonzales County,23.4,36408.0,2011,6.341666666666668,66.4,7.5,193939659.0,0.0
TX,Gray County,14.6,41488.0,2011,7.066666666666666,66.4,7.5,193939659.0,0.0
TX,Grayson County,16.5,44080.0,2011,8.125,66.4,7.5,193939659.0,0.0
TX,Gregg County,17.7,43356.0,2011,7.3916666666666675,66.4,7.5,193939659.0,0.0
TX,Grimes County,19.1,41981.0,2011,8.108333333333333,66.4,7.5,193939659.0,0.0
TX,Guadalupe County,10.8,57576.0,2011,6.691666666666666,66.4,7.5,193939659.0,0.0
TX,Hale County,25.8,36142.0,2011,7.716666666666668,66.4,7.5,193939659.0,0.0
TX,Hall County,24.5,30376.0,2011,8.941666666666666,66.4,7.5,193939659.0,0.0
TX,Hamilton County,16.9,37936.0,2011,6.566666666666666,66.4,7.5,193939659.0,0.0
TX,Hansford County,13.7,50505.0,2011,4.191666666666666,66.4,7.5,193939659.0,0.0
TX,Hardeman County,19.0,34294.0,2011,7.283333333333332,66.4,7.5,193939659.0,0.0
TX,Hardin County,13.0,52514.0,2011,9.866666666666667,66.4,7.5,193939659.0,0.0
TX,Harris County,19.4,50924.0,2011,8.091666666666667,66.4,7.5,193939659.0,0.0
TX,Harrison County,16.4,44427.0,2011,8.8,66.4,7.5,193939659.0,0.0
TX,Hartley County,11.4,60548.0,2011,4.091666666666667,66.4,7.5,193939659.0,0.0
TX,Haskell County,23.6,32493.0,2011,5.525,66.4,7.5,193939659.0,0.0
TX,Hays County,14.9,56557.0,2011,6.925,66.4,7.5,193939659.0,0.0
TX,Hemphill County,8.9,58502.0,2011,3.616666666666666,66.4,7.5,193939659.0,0.0
TX,Henderson County,16.3,38191.0,2011,8.791666666666666,66.4,7.5,193939659.0,0.0
TX,Hidalgo County,37.3,31021.0,2011,11.933333333333335,66.4,7.5,193939659.0,0.0
TX,Hill County,19.0,39184.0,2011,8.5,66.4,7.5,193939659.0,0.0
TX,Hockley County,17.5,42710.0,2011,6.55,66.4,7.5,193939659.0,0.0
TX,Hood County,11.4,48622.0,2011,8.216666666666667,66.4,7.5,193939659.0,0.0
TX,Hopkins County,18.9,40441.0,2011,7.591666666666668,66.4,7.5,193939659.0,0.0
TX,Houston County,24.1,31892.0,2011,7.991666666666667,66.4,7.5,193939659.0,0.0
TX,Howard County,23.3,41125.0,2011,6.758333333333333,66.4,7.5,193939659.0,0.0
TX,Hudspeth County,31.4,28624.0,2011,8.358333333333333,66.4,7.5,193939659.0,0.0
TX,Hunt County,16.4,47394.0,2011,9.133333333333333,66.4,7.5,193939659.0,0.0
TX,Hutchinson County,13.4,49038.0,2011,8.183333333333334,66.4,7.5,193939659.0,0.0
TX,Irion County,10.5,54628.0,2011,5.55,66.4,7.5,193939659.0,0.0
TX,Jack County,15.0,45069.0,2011,7.158333333333332,66.4,7.5,193939659.0,0.0
TX,Jackson County,16.0,43740.0,2011,6.433333333333334,66.4,7.5,193939659.0,0.0
TX,Jasper County,19.1,38260.0,2011,12.741666666666667,66.4,7.5,193939659.0,0.0
TX,Jeff Davis County,14.1,48161.0,2011,5.141666666666667,66.4,7.5,193939659.0,0.0
TX,Jefferson County,20.0,41363.0,2011,11.741666666666667,66.4,7.5,193939659.0,0.0
TX,Jim Hogg County,25.0,32179.0,2011,8.908333333333333,66.4,7.5,193939659.0,0.0
TX,Jim Wells County,25.5,39120.0,2011,8.225,66.4,7.5,193939659.0,0.0
TX,Johnson County,13.1,54412.0,2011,8.041666666666666,66.4,7.5,193939659.0,0.0
TX,Jones County,25.8,35709.0,2011,8.533333333333333,66.4,7.5,193939659.0,0.0
TX,Karnes County,26.7,35904.0,2011,8.033333333333333,66.4,7.5,193939659.0,0.0
TX,Kaufman County,12.4,59986.0,2011,8.291666666666666,66.4,7.5,193939659.0,0.0
TX,Kendall County,10.1,71388.0,2011,6.258333333333333,66.4,7.5,193939659.0,0.0
TX,Kenedy County,16.6,34851.0,2011,6.6,66.4,7.5,193939659.0,0.0
TX,Kent County,11.3,42829.0,2011,4.816666666666666,66.4,7.5,193939659.0,0.0
TX,Kerr County,14.6,45621.0,2011,6.883333333333333,66.4,7.5,193939659.0,0.0
TX,Kimble County,20.0,35867.0,2011,6.408333333333332,66.4,7.5,193939659.0,0.0
TX,King County,11.0,51237.0,2011,4.125,66.4,7.5,193939659.0,0.0
TX,Kinney County,22.9,37917.0,2011,10.425,66.4,7.5,193939659.0,0.0
TX,Kleberg County,27.5,36198.0,2011,8.3,66.4,7.5,193939659.0,0.0
TX,Knox County,23.1,33395.0,2011,5.958333333333332,66.4,7.5,193939659.0,0.0
TX,Lamar County,20.0,38685.0,2011,10.091666666666667,66.4,7.5,193939659.0,0.0
TX,Lamb County,24.5,34524.0,2011,7.816666666666666,66.4,7.5,193939659.0,0.0
TX,Lampasas County,17.2,47135.0,2011,7.8,66.4,7.5,193939659.0,0.0
TX,La Salle County,36.3,29938.0,2011,7.025,66.4,7.5,193939659.0,0.0
TX,Lavaca County,12.7,44186.0,2011,6.133333333333333,66.4,7.5,193939659.0,0.0
TX,Lee County,14.0,44411.0,2011,6.691666666666666,66.4,7.5,193939659.0,0.0
TX,Leon County,17.6,43545.0,2011,8.966666666666667,66.4,7.5,193939659.0,0.0
TX,Liberty County,19.3,45712.0,2011,11.458333333333336,66.4,7.5,193939659.0,0.0
TX,Limestone County,22.4,36887.0,2011,8.566666666666666,66.4,7.5,193939659.0,0.0
TX,Lipscomb County,12.8,52256.0,2011,4.725,66.4,7.5,193939659.0,0.0
TX,Live Oak County,20.2,41601.0,2011,6.166666666666668,66.4,7.5,193939659.0,0.0
TX,Llano County,15.6,42282.0,2011,7.983333333333332,66.4,7.5,193939659.0,0.0
TX,Loving County,17.0,46204.0,2011,6.3583333333333325,66.4,7.5,193939659.0,0.0
TX,Lubbock County,20.4,42978.0,2011,6.2,66.4,7.5,193939659.0,0.0
TX,Lynn County,19.6,36530.0,2011,6.8,66.4,7.5,193939659.0,0.0
TX,McCulloch County,22.7,35775.0,2011,6.125,66.4,7.5,193939659.0,0.0
TX,McLennan County,23.7,40563.0,2011,7.675,66.4,7.5,193939659.0,0.0
TX,McMullen County,10.4,46528.0,2011,3.208333333333333,66.4,7.5,193939659.0,0.0
TX,Madison County,23.7,35218.0,2011,8.558333333333334,66.4,7.5,193939659.0,0.0
TX,Marion County,22.1,31922.0,2011,10.75,66.4,7.5,193939659.0,0.0
TX,Martin County,16.4,46680.0,2011,5.75,66.4,7.5,193939659.0,0.0
TX,Mason County,15.0,39080.0,2011,6.183333333333334,66.4,7.5,193939659.0,0.0
TX,Matagorda County,20.4,40778.0,2011,11.983333333333333,66.4,7.5,193939659.0,0.0
TX,Maverick County,31.2,28502.0,2011,14.408333333333333,66.4,7.5,193939659.0,0.0
TX,Medina County,17.6,47191.0,2011,7.708333333333332,66.4,7.5,193939659.0,0.0
TX,Menard County,23.4,30349.0,2011,7.3916666666666675,66.4,7.5,193939659.0,0.0
TX,Midland County,12.8,54996.0,2011,4.916666666666667,66.4,7.5,193939659.0,0.0
TX,Milam County,20.0,38244.0,2011,10.491666666666667,66.4,7.5,193939659.0,0.0
TX,Mills County,17.9,39185.0,2011,6.5,66.4,7.5,193939659.0,0.0
TX,Mitchell County,23.1,36724.0,2011,7.716666666666668,66.4,7.5,193939659.0,0.0
TX,Montague County,15.6,44768.0,2011,6.716666666666668,66.4,7.5,193939659.0,0.0
TX,Montgomery County,13.7,61996.0,2011,7.291666666666668,66.4,7.5,193939659.0,0.0
TX,Moore County,15.9,45795.0,2011,4.991666666666667,66.4,7.5,193939659.0,0.0
TX,Morris County,20.7,35972.0,2011,12.375,66.4,7.5,193939659.0,0.0
TX,Motley County,17.6,34852.0,2011,7.116666666666667,66.4,7.5,193939659.0,0.0
TX,Nacogdoches County,24.2,38046.0,2011,7.216666666666668,66.4,7.5,193939659.0,0.0
TX,Navarro County,19.7,38057.0,2011,8.375,66.4,7.5,193939659.0,0.0
TX,Newton County,20.4,36492.0,2011,13.141666666666667,66.4,7.5,193939659.0,0.0
TX,Nolan County,21.6,34920.0,2011,7.2666666666666675,66.4,7.5,193939659.0,0.0
TX,Nueces County,20.0,43470.0,2011,8.216666666666667,66.4,7.5,193939659.0,0.0
TX,Ochiltree County,14.3,52866.0,2011,4.95,66.4,7.5,193939659.0,0.0
TX,Oldham County,14.6,46597.0,2011,4.466666666666667,66.4,7.5,193939659.0,0.0
TX,Orange County,16.1,44758.0,2011,11.875,66.4,7.5,193939659.0,0.0
TX,Palo Pinto County,20.8,34574.0,2011,8.158333333333333,66.4,7.5,193939659.0,0.0
TX,Panola County,15.9,45212.0,2011,8.466666666666667,66.4,7.5,193939659.0,0.0
TX,Parker County,10.7,63584.0,2011,7.1,66.4,7.5,193939659.0,0.0
TX,Parmer County,16.9,39195.0,2011,4.591666666666667,66.4,7.5,193939659.0,0.0
TX,Pecos County,19.8,42984.0,2011,6.208333333333332,66.4,7.5,193939659.0,0.0
TX,Polk County,20.0,37665.0,2011,9.675,66.4,7.5,193939659.0,0.0
TX,Potter County,22.8,35690.0,2011,6.133333333333333,66.4,7.5,193939659.0,0.0
TX,Presidio County,23.7,31297.0,2011,15.616666666666667,66.4,7.5,193939659.0,0.0
TX,Rains County,17.0,40595.0,2011,8.458333333333334,66.4,7.5,193939659.0,0.0
TX,Randall County,9.9,57402.0,2011,5.116666666666667,66.4,7.5,193939659.0,0.0
TX,Reagan County,9.9,47493.0,2011,4.5,66.4,7.5,193939659.0,0.0
TX,Real County,20.7,30499.0,2011,10.166666666666666,66.4,7.5,193939659.0,0.0
TX,Red River County,21.4,32615.0,2011,12.458333333333336,66.4,7.5,193939659.0,0.0
TX,Reeves County,33.0,32839.0,2011,8.241666666666667,66.4,7.5,193939659.0,0.0
TX,Refugio County,17.2,38470.0,2011,7.85,66.4,7.5,193939659.0,0.0
TX,Roberts County,8.5,59699.0,2011,5.05,66.4,7.5,193939659.0,0.0
TX,Robertson County,21.3,38073.0,2011,9.483333333333333,66.4,7.5,193939659.0,0.0
TX,Rockwall County,6.0,84763.0,2011,7.325,66.4,7.5,193939659.0,0.0
TX,Runnels County,20.8,34515.0,2011,7.566666666666666,66.4,7.5,193939659.0,0.0
TX,Rusk County,17.1,41840.0,2011,7.3,66.4,7.5,193939659.0,0.0
TX,Sabine County,22.0,34605.0,2011,16.191666666666666,66.4,7.5,193939659.0,0.0
TX,San Augustine County,24.2,32543.0,2011,14.566666666666665,66.4,7.5,193939659.0,0.0
TX,San Jacinto County,21.8,41650.0,2011,9.95,66.4,7.5,193939659.0,0.0
TX,San Patricio County,19.8,45965.0,2011,10.033333333333333,66.4,7.5,193939659.0,0.0
TX,San Saba County,20.4,35978.0,2011,6.2333333333333325,66.4,7.5,193939659.0,0.0
TX,Schleicher County,16.7,41533.0,2011,5.95,66.4,7.5,193939659.0,0.0
TX,Scurry County,17.6,45907.0,2011,5.883333333333333,66.4,7.5,193939659.0,0.0
TX,Shackelford County,14.0,42976.0,2011,4.891666666666667,66.4,7.5,193939659.0,0.0
TX,Shelby County,21.0,36677.0,2011,8.841666666666667,66.4,7.5,193939659.0,0.0
TX,Sherman County,12.8,44699.0,2011,4.666666666666667,66.4,7.5,193939659.0,0.0
TX,Smith County,17.1,44261.0,2011,8.041666666666666,66.4,7.5,193939659.0,0.0
TX,Somervell County,10.2,52134.0,2011,8.05,66.4,7.5,193939659.0,0.0
TX,Starr County,39.3,24537.0,2011,16.65,66.4,7.5,193939659.0,0.0
TX,Stephens County,19.4,37167.0,2011,8.058333333333334,66.4,7.5,193939659.0,0.0
TX,Sterling County,11.4,50943.0,2011,5.066666666666666,66.4,7.5,193939659.0,0.0
TX,Stonewall County,17.5,37513.0,2011,5.6,66.4,7.5,193939659.0,0.0
TX,Sutton County,12.6,53501.0,2011,7.158333333333332,66.4,7.5,193939659.0,0.0
TX,Swisher County,21.8,35736.0,2011,6.925,66.4,7.5,193939659.0,0.0
TX,Tarrant County,16.8,52882.0,2011,7.8,66.4,7.5,193939659.0,0.0
TX,Taylor County,16.8,40718.0,2011,6.775,66.4,7.5,193939659.0,0.0
TX,Terrell County,16.8,39260.0,2011,6.383333333333333,66.4,7.5,193939659.0,0.0
TX,Terry County,23.3,31984.0,2011,7.333333333333332,66.4,7.5,193939659.0,0.0
TX,Throckmorton County,15.3,39860.0,2011,7.158333333333332,66.4,7.5,193939659.0,0.0
TX,Titus County,18.3,38221.0,2011,8.491666666666667,66.4,7.5,193939659.0,0.0
TX,Tom Green County,17.7,41626.0,2011,6.45,66.4,7.5,193939659.0,0.0
TX,Travis County,18.1,53303.0,2011,6.591666666666668,66.4,7.5,193939659.0,0.0
TX,Trinity County,21.2,32745.0,2011,9.875,66.4,7.5,193939659.0,0.0
TX,Tyler County,21.0,36384.0,2011,12.4,66.4,7.5,193939659.0,0.0
TX,Upshur County,15.9,44434.0,2011,8.225,66.4,7.5,193939659.0,0.0
TX,Upton County,16.4,47854.0,2011,5.45,66.4,7.5,193939659.0,0.0
TX,Uvalde County,25.8,32749.0,2011,9.158333333333333,66.4,7.5,193939659.0,0.0
TX,Val Verde County,21.5,38574.0,2011,9.283333333333333,66.4,7.5,193939659.0,0.0
TX,Van Zandt County,17.5,41452.0,2011,8.233333333333333,66.4,7.5,193939659.0,0.0
TX,Victoria County,18.5,45687.0,2011,6.975,66.4,7.5,193939659.0,0.0
TX,Walker County,25.5,38138.0,2011,8.125,66.4,7.5,193939659.0,0.0
TX,Waller County,18.3,47180.0,2011,8.458333333333334,66.4,7.5,193939659.0,0.0
TX,Ward County,15.2,43871.0,2011,6.75,66.4,7.5,193939659.0,0.0
TX,Washington County,14.6,44897.0,2011,6.825,66.4,7.5,193939659.0,0.0
TX,Webb County,32.1,35295.0,2011,7.683333333333334,66.4,7.5,193939659.0,0.0
TX,Wharton County,18.5,41911.0,2011,8.525,66.4,7.5,193939659.0,0.0
