,State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness
5487,IL,Ford County,9.7,55357.0,2018,4.65,55.94,8.74,198308808.0,3.75,59.08320557491289
5488,IL,Franklin County,19.4,42071.0,2018,6.1083333333333325,55.94,8.74,198308808.0,3.75,51.294393988892516
5489,IL,Fulton County,14.2,51258.0,2018,6.133333333333333,55.94,8.74,198308808.0,3.75,51.65672131147541
5490,IL,Gallatin County,20.5,43330.0,2018,5.883333333333333,55.94,8.74,198308808.0,3.75,51.368616550852806
5491,IL,Greene County,13.9,47314.0,2018,4.833333333333333,55.94,8.74,198308808.0,3.75,54.14685053380783
5492,IL,Grundy County,5.9,79348.0,2018,4.866666666666667,55.94,8.74,198308808.0,3.75,58.60687306501548
5493,IL,Hamilton County,12.3,53028.0,2018,4.358333333333333,55.94,8.74,198308808.0,3.75,59.15805902951475
5494,IL,Hancock County,11.1,53553.0,2018,4.641666666666667,55.94,8.74,198308808.0,3.75,59.21300158814187
5495,IL,Hardin County,20.0,41713.0,2018,7.433333333333334,55.94,8.74,198308808.0,3.75,50.52080194410692
5496,IL,Henderson County,11.3,53632.0,2018,4.833333333333333,55.94,8.74,198308808.0,3.75,59.32533057851239
5497,IL,Henry County,11.5,58042.0,2018,4.958333333333333,55.94,8.74,198308808.0,3.75,57.672278481012654
5498,IL,Iroquois County,9.9,55247.0,2018,4.416666666666667,55.94,8.74,198308808.0,3.75,58.99413271245634
5499,IL,Jackson County,25.7,41445.0,2018,4.491666666666667,55.94,8.74,198308808.0,3.75,54.028283190725915
5500,IL,Jasper County,10.2,54552.0,2018,4.941666666666666,55.94,8.74,198308808.0,3.75,57.60444689047881
5501,IL,Jefferson County,16.3,47425.0,2018,5.2,55.94,8.74,198308808.0,3.75,51.997674418604646
5502,IL,Jersey County,8.9,59117.0,2018,4.791666666666667,55.94,8.74,198308808.0,3.75,59.05472915398661
5503,IL,Jo Daviess County,7.8,56832.0,2018,4.325,55.94,8.74,198308808.0,3.75,58.722268041237115
5504,IL,Johnson County,12.2,53884.0,2018,7.5,55.94,8.74,198308808.0,3.75,58.26233502538071
5505,IL,Kane County,8.6,79834.0,2018,4.858333333333333,55.94,8.74,198308808.0,3.75,59.04452012383901
5506,IL,Kankakee County,16.2,53884.0,2018,5.45,55.94,8.74,198308808.0,3.75,51.86193995381062
5507,IL,Kendall County,4.2,93345.0,2018,3.6166666666666663,55.94,8.74,198308808.0,3.75,57.88328358208955
5508,IL,Knox County,16.4,44553.0,2018,5.233333333333333,55.94,8.74,198308808.0,3.75,51.972665639445296
5509,IL,Lake County,8.0,87336.0,2018,4.5,55.94,8.74,198308808.0,3.75,58.82
5510,IL,Lawrence County,17.5,43767.0,2018,6.175,55.94,8.74,198308808.0,3.75,51.37558606124604
5511,IL,Lee County,10.1,54915.0,2018,4.333333333333333,55.94,8.74,198308808.0,3.75,58.97233256351039
5512,IL,Livingston County,12.6,59323.0,2018,4.308333333333334,55.94,8.74,198308808.0,3.75,59.15054706752095
5513,IL,Logan County,10.9,52959.0,2018,4.633333333333333,55.94,8.74,198308808.0,3.75,59.19128755364807
5514,IL,McDonough County,21.9,42887.0,2018,4.933333333333334,55.94,8.74,198308808.0,3.75,51.91366459627329
5515,IL,McHenry County,5.9,86268.0,2018,3.6416666666666666,55.94,8.74,198308808.0,3.75,58.1917903930131
5516,IL,McLean County,14.4,67087.0,2018,4.108333333333333,55.94,8.74,198308808.0,3.75,54.3418009905448
5517,IL,Macon County,17.4,50684.0,2018,5.5,55.94,8.74,198308808.0,3.75,51.760960698689956
5518,IL,Macoupin County,12.9,53409.0,2018,4.858333333333333,55.94,8.74,198308808.0,3.75,59.46918817456593
5519,IL,Madison County,13.8,60121.0,2018,4.483333333333333,55.94,8.74,198308808.0,3.75,54.24802187784868
5520,IL,Marion County,19.5,46096.0,2018,4.85,55.94,8.74,198308808.0,3.75,53.99800821355236
5521,IL,Marshall County,9.5,57422.0,2018,5.233333333333333,55.94,8.74,198308808.0,3.75,57.627217194570136
5522,IL,Mason County,14.6,48764.0,2018,5.9,55.94,8.74,198308808.0,3.75,51.7380487804878
5523,IL,Massac County,17.2,43783.0,2018,6.8916666666666675,55.94,8.74,198308808.0,3.75,51.01976478727084
5524,IL,Menard County,9.0,74872.0,2018,4.058333333333334,55.94,8.74,198308808.0,3.75,58.737064454371406
5525,IL,Mercer County,9.0,58384.0,2018,5.2,55.94,8.74,198308808.0,3.75,57.58788732394366
5526,IL,Monroe County,4.3,88481.0,2018,3.408333333333333,55.94,8.74,198308808.0,3.75,57.841297297297295
5527,IL,Montgomery County,14.4,53138.0,2018,5.85,55.94,8.74,198308808.0,3.75,51.78
5528,IL,Morgan County,15.2,48976.0,2018,4.383333333333333,55.94,8.74,198308808.0,3.75,54.238893617021276
5529,IL,Moultrie County,9.6,59901.0,2018,3.7416666666666663,55.94,8.74,198308808.0,3.75,58.63231730168644
5530,IL,Ogle County,8.4,61794.0,2018,4.933333333333334,55.94,8.74,198308808.0,3.75,57.494
5531,IL,Peoria County,16.6,56478.0,2018,5.533333333333332,55.94,8.74,198308808.0,3.75,51.79
5532,IL,Perry County,17.8,49965.0,2018,5.908333333333332,55.94,8.74,198308808.0,3.75,51.504077328646744
5533,IL,Piatt County,7.3,67460.0,2018,4.183333333333334,55.94,8.74,198308808.0,3.75,58.599361393323655
5534,IL,Pike County,14.1,47815.0,2018,4.791666666666667,55.94,8.74,198308808.0,3.75,54.15184384649316
5535,IL,Pope County,18.6,43053.0,2018,5.9833333333333325,55.94,8.74,198308808.0,3.75,51.41294915254237
5536,IL,Pulaski County,19.7,38400.0,2018,7.991666666666667,55.94,8.74,198308808.0,3.75,50.2546855251279
5537,IL,Putnam County,8.5,66319.0,2018,5.225,55.94,8.74,198308808.0,3.75,57.557941712204006
5538,IL,Randolph County,13.8,53607.0,2018,4.341666666666667,55.94,8.74,198308808.0,3.75,54.288690858980246
5539,IL,Richland County,15.0,48152.0,2018,4.6,55.94,8.74,198308808.0,3.75,54.17979591836735
5540,IL,Rock Island County,14.2,52642.0,2018,5.175,55.94,8.74,198308808.0,3.75,52.14722580645161
5541,IL,St. Clair County,14.8,58222.0,2018,5.008333333333333,55.94,8.74,198308808.0,3.75,52.19797223390829
5542,IL,Saline County,20.3,40761.0,2018,6.416666666666668,55.94,8.74,198308808.0,3.75,51.06445414847161
5543,IL,Sangamon County,13.1,62242.0,2018,4.4,55.94,8.74,198308808.0,3.75,54.293142857142854
5544,IL,Schuyler County,11.4,52018.0,2018,4.391666666666667,55.94,8.74,198308808.0,3.75,59.11034300791557
5545,IL,Scott County,10.3,55198.0,2018,5.158333333333333,55.94,8.74,198308808.0,3.75,57.65851752021563
5546,IL,Shelby County,10.2,56509.0,2018,4.241666666666667,55.94,8.74,198308808.0,3.75,58.93584535487594
5547,IL,Stark County,11.2,52651.0,2018,6.183333333333334,55.94,8.74,198308808.0,3.75,57.93194630872483
5548,IL,Stephenson County,12.7,47357.0,2018,4.625,55.94,8.74,198308808.0,3.75,59.33033189033189
5549,IL,Tazewell County,9.6,61508.0,2018,4.833333333333333,55.94,8.74,198308808.0,3.75,59.15478060046189
5550,IL,Union County,17.4,49716.0,2018,6.375,55.94,8.74,198308808.0,3.75,51.274384858044165
5551,IL,Vermilion County,19.3,44638.0,2018,6.1,55.94,8.74,198308808.0,3.75,51.304960629921254
5552,IL,Wabash County,14.4,53414.0,2018,4.916666666666667,55.94,8.74,198308808.0,3.75,52.27477135461604
5553,IL,Warren County,12.9,53532.0,2018,4.141666666666667,55.94,8.74,198308808.0,3.75,59.07511002444988
5554,IL,Washington County,7.4,66937.0,2018,2.9166666666666665,55.94,8.74,198308808.0,3.75,58.032084006462036
5555,IL,Wayne County,13.8,50471.0,2018,5.491666666666667,55.94,8.74,198308808.0,3.75,52.011619870410364
5556,IL,White County,12.3,49507.0,2018,4.258333333333333,55.94,8.74,198308808.0,3.75,59.10321087065928
5557,IL,Whiteside County,10.5,57197.0,2018,4.475,55.94,8.74,198308808.0,3.75,59.077729549248744
5558,IL,Will County,6.4,86108.0,2018,4.216666666666667,55.94,8.74,198308808.0,3.75,58.481915227629514
5559,IL,Williamson County,14.4,46187.0,2018,5.041666666666667,55.94,8.74,198308808.0,3.75,52.205752250321474
5560,IL,Winnebago County,16.1,53795.0,2018,5.633333333333333,55.94,8.74,198308808.0,3.75,51.76684049079754
5561,IL,Woodford County,7.1,72247.0,2018,4.066666666666666,55.94,8.74,198308808.0,3.75,58.52567164179104
5562,IL,Adams County,12.3,55942.0,2019,3.2666666666666666,52.47,9.08,135041619.0,3.75,55.05115631691649
5563,IL,Alexander County,24.0,37408.0,2019,6.1083333333333325,52.47,9.08,135041619.0,3.75,47.600916136174924
5564,IL,Bond County,13.0,53447.0,2019,3.6666666666666665,52.47,9.08,135041619.0,3.75,51.04
5565,IL,Boone County,8.9,72426.0,2019,5.366666666666667,52.47,9.08,135041619.0,3.75,54.14394859813084
5566,IL,Brown County,14.8,60254.0,2019,2.35,52.47,9.08,135041619.0,3.75,51.45600583090379
5567,IL,Bureau County,11.2,57935.0,2019,4.466666666666667,52.47,9.08,135041619.0,3.75,54.06659574468085
5568,IL,Calhoun County,9.7,63373.0,2019,4.441666666666666,52.47,9.08,135041619.0,3.75,53.993305833824394
5569,IL,Carroll County,11.1,56468.0,2019,3.941666666666667,52.47,9.08,135041619.0,3.75,55.378753462603875
5570,IL,Cass County,13.0,51011.0,2019,3.95,52.47,9.08,135041619.0,3.75,50.955250737463125
5571,IL,Champaign County,19.9,53485.0,2019,3.566666666666667,52.47,9.08,135041619.0,3.75,50.95771306818182
5572,IL,Christian County,12.3,51573.0,2019,4.616666666666667,52.47,9.08,135041619.0,3.75,54.148374384236455
5573,IL,Clark County,10.8,58323.0,2019,4.466666666666667,52.47,9.08,135041619.0,3.75,54.04991266375546
5574,IL,Clay County,13.8,49377.0,2019,4.333333333333333,52.47,9.08,135041619.0,3.75,49.17220588235294
5575,IL,Clinton County,7.5,67201.0,2019,2.975,52.47,9.08,135041619.0,3.75,54.60007159904534
5576,IL,Coles County,16.8,50467.0,2019,3.85,52.47,9.08,135041619.0,3.75,50.903898305084745
5577,IL,Cook County,13.0,69375.0,2019,3.966666666666667,52.47,9.08,135041619.0,3.75,50.9503536345776
5578,IL,Crawford County,12.6,50352.0,2019,4.141666666666667,52.47,9.08,135041619.0,3.75,50.91146341463414
5579,IL,Cumberland County,10.1,53991.0,2019,3.283333333333333,52.47,9.08,135041619.0,3.75,54.94783312577833
5580,IL,DeKalb County,13.0,64676.0,2019,3.925,52.47,9.08,135041619.0,3.75,50.96261447562777
5581,IL,De Witt County,11.0,59521.0,2019,4.141666666666667,52.47,9.08,135041619.0,3.75,55.47880572372042
5582,IL,Douglas County,8.0,64283.0,2019,3.425,52.47,9.08,135041619.0,3.75,54.868249452954046
5583,IL,DuPage County,6.0,96354.0,2019,3.075,52.47,9.08,135041619.0,3.75,54.50305785123967
5584,IL,Edgar County,13.2,51333.0,2019,4.116666666666667,52.47,9.08,135041619.0,3.75,50.90099133782483
5585,IL,Edwards County,11.8,54930.0,2019,4.091666666666667,52.47,9.08,135041619.0,3.75,55.50817514420556
5586,IL,Effingham County,9.2,58943.0,2019,3.083333333333333,52.47,9.08,135041619.0,3.75,54.77936227951153
5587,IL,Fayette County,15.1,48913.0,2019,4.191666666666666,52.47,9.08,135041619.0,3.75,50.8295464362851
5588,IL,Ford County,10.0,55369.0,2019,4.133333333333333,52.47,9.08,135041619.0,3.75,55.394528301886794
5589,IL,Franklin County,16.4,43695.0,2019,5.175,52.47,9.08,135041619.0,3.75,48.53628041714948
5590,IL,Fulton County,13.3,50461.0,2019,5.325,52.47,9.08,135041619.0,3.75,48.667449664429526
5591,IL,Gallatin County,19.0,46515.0,2019,4.791666666666667,52.47,9.08,135041619.0,3.75,48.64338003502627
5592,IL,Greene County,13.7,52116.0,2019,4.091666666666667,52.47,9.08,135041619.0,3.75,50.894660421545666
5593,IL,Grundy County,5.6,83135.0,2019,4.666666666666667,52.47,9.08,135041619.0,3.75,53.74272727272727
5594,IL,Hamilton County,12.7,51031.0,2019,3.691666666666667,52.47,9.08,135041619.0,3.75,51.0398779867819
5595,IL,Hancock County,12.3,53724.0,2019,4.5,52.47,9.08,135041619.0,3.75,54.11732142857143
5596,IL,Hardin County,18.0,44573.0,2019,6.2333333333333325,52.47,9.08,135041619.0,3.75,47.84001375515818
5597,IL,Henderson County,11.0,55535.0,2019,4.55,52.47,9.08,135041619.0,3.75,54.07932475884244
5598,IL,Henry County,8.7,61680.0,2019,4.583333333333333,52.47,9.08,135041619.0,3.75,53.97094102885822
5599,IL,Iroquois County,11.6,51542.0,2019,4.025,52.47,9.08,135041619.0,3.75,55.45816
5600,IL,Jackson County,25.4,37308.0,2019,3.6166666666666663,52.47,9.08,135041619.0,3.75,50.887059161401496
5601,IL,Jasper County,9.9,59980.0,2019,4.075,52.47,9.08,135041619.0,3.75,55.35676207513417
5602,IL,Jefferson County,14.9,50531.0,2019,4.383333333333333,52.47,9.08,135041619.0,3.75,49.08305099394987
5603,IL,Jersey County,10.4,63351.0,2019,4.2,52.47,9.08,135041619.0,3.75,55.461780821917806
5604,IL,Jo Daviess County,9.3,62522.0,2019,3.9166666666666665,52.47,9.08,135041619.0,3.75,55.225989911727616
5605,IL,Johnson County,12.9,55022.0,2019,5.783333333333332,52.47,9.08,135041619.0,3.75,48.47686886708296
5606,IL,Kane County,8.2,84311.0,2019,4.241666666666667,52.47,9.08,135041619.0,3.75,55.26557937039517
5607,IL,Kankakee County,12.7,60763.0,2019,4.808333333333334,52.47,9.08,135041619.0,3.75,48.98218467396478
5608,IL,Kendall County,4.0,105586.0,2019,3.458333333333333,52.47,9.08,135041619.0,3.75,54.324748603351956
5609,IL,Knox County,18.6,43404.0,2019,4.733333333333333,52.47,9.08,135041619.0,3.75,48.69685714285714
5610,IL,Lake County,7.2,92638.0,2019,3.941666666666667,52.47,9.08,135041619.0,3.75,55.0171952131638
5611,IL,Lawrence County,18.4,47114.0,2019,5.258333333333333,52.47,9.08,135041619.0,3.75,48.3803909827404
5612,IL,Lee County,12.0,57619.0,2019,3.8,52.47,9.08,135041619.0,3.75,55.35607594936709
5613,IL,Livingston County,13.0,54422.0,2019,3.908333333333333,52.47,9.08,135041619.0,3.75,50.96753573188763
5614,IL,Logan County,12.8,53806.0,2019,4.166666666666667,52.47,9.08,135041619.0,3.75,50.89829076620825
5615,IL,McDonough County,23.3,49048.0,2019,4.458333333333333,52.47,9.08,135041619.0,3.75,48.7277304112879
5616,IL,McHenry County,5.4,89379.0,2019,3.466666666666667,52.47,9.08,135041619.0,3.75,54.58127819548872
5617,IL,McLean County,14.3,69230.0,2019,3.583333333333333,52.47,9.08,135041619.0,3.75,51.03733457595526
5618,IL,Macon County,16.7,52259.0,2019,5.025,52.47,9.08,135041619.0,3.75,48.60728423475259
5619,IL,Macoupin County,13.5,54174.0,2019,4.091666666666667,52.47,9.08,135041619.0,3.75,50.90000947418285
5620,IL,Madison County,10.9,66591.0,2019,3.733333333333333,52.47,9.08,135041619.0,3.75,55.25086560364465
5621,IL,Marion County,15.0,52291.0,2019,4.225,52.47,9.08,135041619.0,3.75,50.821755526657995
5622,IL,Marshall County,9.0,63628.0,2019,4.591666666666667,52.47,9.08,135041619.0,3.75,53.990232985898224
5623,IL,Mason County,12.1,51967.0,2019,5.1,52.47,9.08,135041619.0,3.75,54.26389534883721
5624,IL,Massac County,15.9,54159.0,2019,5.341666666666667,52.47,9.08,135041619.0,3.75,48.47160847391134
5625,IL,Menard County,8.2,77306.0,2019,3.683333333333333,52.47,9.08,135041619.0,3.75,55.01165497896213
5626,IL,Mercer County,8.1,62241.0,2019,4.816666666666666,52.47,9.08,135041619.0,3.75,53.98025806451613
5627,IL,Monroe County,4.2,90904.0,2019,2.941666666666667,52.47,9.08,135041619.0,3.75,54.19998833138856
5628,IL,Montgomery County,16.0,51665.0,2019,4.975,52.47,9.08,135041619.0,3.75,48.67500595947556
5629,IL,Morgan County,13.8,55937.0,2019,3.8333333333333335,52.47,9.08,135041619.0,3.75,50.97
5630,IL,Moultrie County,8.6,65472.0,2019,3.191666666666667,52.47,9.08,135041619.0,3.75,54.79777385159011
5631,IL,Ogle County,9.4,63565.0,2019,4.633333333333333,52.47,9.08,135041619.0,3.75,54.02178147268408
5632,IL,Peoria County,14.8,57717.0,2019,4.875,52.47,9.08,135041619.0,3.75,48.80290978398983
5633,IL,Perry County,14.4,56880.0,2019,4.933333333333334,52.47,9.08,135041619.0,3.75,48.79551724137931
5634,IL,Piatt County,6.5,72265.0,2019,3.458333333333333,52.47,9.08,135041619.0,3.75,54.72732217573222
5635,IL,Pike County,14.4,54309.0,2019,4.15,52.47,9.08,135041619.0,3.75,50.85921832884097
5636,IL,Pope County,16.9,46478.0,2019,5.283333333333333,52.47,9.08,135041619.0,3.75,48.44498121712998
5637,IL,Pulaski County,22.0,38506.0,2019,6.366666666666667,52.47,9.08,135041619.0,3.75,47.53227967097532
5638,IL,Putnam County,7.6,74367.0,2019,4.858333333333333,52.47,9.08,135041619.0,3.75,53.951872909699
5639,IL,Randolph County,12.7,58444.0,2019,3.4916666666666667,52.47,9.08,135041619.0,3.75,51.10064848172928
5640,IL,Richland County,13.1,49775.0,2019,3.908333333333333,52.47,9.08,135041619.0,3.75,50.96487996080353
5641,IL,Rock Island County,13.6,57772.0,2019,4.758333333333333,52.47,9.08,135041619.0,3.75,48.9449886518384
5642,IL,St. Clair County,13.3,57726.0,2019,4.225,52.47,9.08,135041619.0,3.75,50.86679029957204
5643,IL,Saline County,15.7,48547.0,2019,5.041666666666667,52.47,9.08,135041619.0,3.75,48.653808758537565
5644,IL,Sangamon County,12.2,61768.0,2019,3.908333333333333,52.47,9.08,135041619.0,3.75,55.43006207966891
5645,IL,Schuyler County,11.3,56015.0,2019,3.975,52.47,9.08,135041619.0,3.75,55.41058919803601
5646,IL,Scott County,11.2,61231.0,2019,4.566666666666666,52.47,9.08,135041619.0,3.75,54.09198731501057
5647,IL,Shelby County,9.4,61376.0,2019,3.733333333333333,52.47,9.08,135041619.0,3.75,55.14208121827411
5648,IL,Stark County,11.2,54804.0,2019,5.508333333333333,52.47,9.08,135041619.0,3.75,54.31618453865337
5649,IL,Stephenson County,11.5,51786.0,2019,4.141666666666667,52.47,9.08,135041619.0,3.75,55.515018646776774
5650,IL,Tazewell County,8.2,66206.0,2019,4.208333333333333,52.47,9.08,135041619.0,3.75,55.25106111484217
5651,IL,Union County,17.2,51575.0,2019,5.416666666666668,52.47,9.08,135041619.0,3.75,48.35061901252763
5652,IL,Vermilion County,16.8,46295.0,2019,4.933333333333334,52.47,9.08,135041619.0,3.75,48.656503067484664
5653,IL,Wabash County,13.5,54249.0,2019,4.016666666666667,52.47,9.08,135041619.0,3.75,50.92218839200761
5654,IL,Warren County,11.4,53621.0,2019,3.883333333333333,52.47,9.08,135041619.0,3.75,55.366619411123224
5655,IL,Washington County,8.1,64297.0,2019,2.45,52.47,9.08,135041619.0,3.75,54.35104265402843
5656,IL,Wayne County,13.1,51829.0,2019,4.575,52.47,9.08,135041619.0,3.75,49.079193776520505
5657,IL,White County,14.5,51388.0,2019,3.725,52.47,9.08,135041619.0,3.75,50.988175582990394
5658,IL,Whiteside County,11.4,50880.0,2019,4.075,52.47,9.08,135041619.0,3.75,55.471938610662356
5659,IL,Will County,6.5,90249.0,2019,4.008333333333333,52.47,9.08,135041619.0,3.75,54.94938144329897
5660,IL,Williamson County,13.4,56958.0,2019,4.108333333333333,52.47,9.08,135041619.0,3.75,50.89784388386482
5661,IL,Winnebago County,16.1,59510.0,2019,5.4,52.47,9.08,135041619.0,3.75,48.42627906976744
5662,IL,Woodford County,6.1,77117.0,2019,3.55,52.47,9.08,135041619.0,3.75,54.7140414507772
5663,IL,Monroe County,4.949999999999998,78411.5,2015,4.383333333333333,61.5,8.64,91807808.0,3.75,63.824732142857144
5664,IL,Montgomery County,16.5,46142.5,2015,7.591666666666668,61.5,8.64,91807808.0,3.75,56.3005880318229
5665,IL,Morgan County,15.4,47503.0,2015,5.016666666666667,61.5,8.64,91807808.0,3.75,59.608
5666,IL,Piatt County,7.1,65884.0,2015,4.933333333333334,61.5,8.64,91807808.0,3.75,64.41080332409972
5667,IL,Ogle County,10.8,57969.0,2015,6.166666666666668,61.5,8.64,91807808.0,3.75,63.46267190569745
5668,IL,Peoria County,15.95,52414.0,2015,6.866666666666667,61.5,8.64,91807808.0,3.75,56.699853907962016
5669,IL,Perry County,16.15,45227.5,2015,7.1416666666666675,61.5,8.64,91807808.0,3.75,56.54810375670841
5670,IL,Mercer County,9.9,55788.5,2015,6.25,61.5,8.64,91807808.0,3.75,63.4156346749226
5671,IL,Moultrie County,10.9,55118.5,2015,4.341666666666667,61.5,8.64,91807808.0,3.75,64.60492072170585
5672,IL,Menard County,9.9,62177.0,2015,4.791666666666667,61.5,8.64,91807808.0,3.75,64.7288712422008
5673,IL,Logan County,13.15,53702.5,2015,5.433333333333334,61.5,8.64,91807808.0,3.75,65.3447533632287
5674,IL,McHenry County,7.1,79213.0,2015,5.466666666666668,61.5,8.64,91807808.0,3.75,64.58859416445624
5675,IL,McDonough County,21.9,43572.0,2015,6.1083333333333325,61.5,8.64,91807808.0,3.75,59.11191609639988
5676,IL,Massac County,20.65,41711.5,2015,7.316666666666666,61.5,8.64,91807808.0,3.75,56.097526817640045
5677,IL,Mason County,14.95,46920.0,2015,7.166666666666668,61.5,8.64,91807808.0,3.75,56.65561416729465
5678,IL,Marshall County,10.25,54269.5,2015,6.633333333333333,61.5,8.64,91807808.0,3.75,63.51357354392892
5679,IL,Marion County,17.200000000000006,44993.5,2015,6.783333333333332,61.5,8.64,91807808.0,3.75,56.63523280055594
5680,IL,Madison County,13.2,55336.0,2015,6.008333333333333,61.5,8.64,91807808.0,3.75,65.62893709327548
5681,IL,Macoupin County,13.1,50513.5,2015,6.333333333333332,61.5,8.64,91807808.0,3.75,63.63464837049743
5682,IL,Macon County,16.8,47680.5,2015,6.975,61.5,8.64,91807808.0,3.75,56.57129337539432
5683,IL,Pike County,15.8,40338.0,2015,5.191666666666666,61.5,8.64,91807808.0,3.75,59.546169114728066
5684,IL,Livingston County,13.1,54128.5,2015,5.383333333333333,61.5,8.64,91807808.0,3.75,65.31541929666366
5685,IL,McLean County,13.45,62365.5,2015,4.808333333333334,61.5,8.64,91807808.0,3.75,65.04205842081241
5686,IL,Pope County,18.95,41819.5,2015,7.025,61.5,8.64,91807808.0,3.75,56.37492781520693
5687,IL,Stark County,11.7,53316.5,2015,6.658333333333332,61.5,8.64,91807808.0,3.75,63.62172038129823
5688,IL,Putnam County,8.45,63963.0,2015,6.183333333333334,61.5,8.64,91807808.0,3.75,63.285279043280184
5689,IL,Lee County,12.1,55017.5,2015,5.341666666666667,61.5,8.64,91807808.0,3.75,65.20573339703775
5690,IL,Woodford County,6.4499999999999975,71591.0,2015,5.083333333333333,61.5,8.64,91807808.0,3.75,64.34284682080924
5691,IL,Winnebago County,16.25,49002.0,2015,7.025,61.5,8.64,91807808.0,3.75,56.5953276047261
