,State,County,Poverty_Percent,Median_Income,Year,Unemployment
4276,MA,Franklin County,12.3,49940.0,2011,6.5166666666666675
4277,MA,Hampden County,16.8,47313.0,2011,9.275
4278,MA,Hampshire County,13.2,54548.0,2011,6.1416666666666675
4279,MA,Middlesex County,8.3,76803.0,2011,5.8916666666666675
4280,MA,Nantucket County,8.8,68431.0,2011,9.366666666666667
4281,MA,Norfolk County,6.4,81590.0,2011,6.258333333333333
4282,MA,Plymouth County,8.5,67989.0,2011,7.741666666666667
4283,MA,Suffolk County,22.4,49033.0,2011,6.616666666666667
4284,MA,Worcester County,11.6,60396.0,2011,7.683333333333334
4285,MI,Alcona County,17.9,35407.0,2011,13.808333333333335
4286,MI,Alger County,16.3,39486.0,2011,12.191666666666665
4287,MI,Allegan County,12.7,50559.0,2011,8.391666666666667
4288,MI,Alpena County,18.6,37270.0,2011,10.4
4289,MI,Antrim County,16.6,41679.0,2011,12.791666666666664
4290,MI,Arenac County,18.7,38008.0,2011,13.541666666666664
4291,MI,Baraga County,17.2,38119.0,2011,15.791666666666664
4292,MI,Barry County,11.3,50051.0,2011,7.816666666666666
4293,MI,Bay County,13.5,43068.0,2011,9.45
4294,MI,Benzie County,12.2,45998.0,2011,11.591666666666667
4295,MI,Berrien County,17.6,40946.0,2011,9.766666666666667
4296,MI,Branch County,18.2,40462.0,2011,10.041666666666666
4297,MI,Calhoun County,19.6,39694.0,2011,9.4
4298,MI,Cass County,12.9,44626.0,2011,9.283333333333333
4299,MI,Charlevoix County,12.1,44061.0,2011,11.733333333333333
4300,MI,Cheboygan County,18.9,37133.0,2011,12.058333333333335
4301,MI,Chippewa County,18.6,39520.0,2011,10.441666666666666
4302,MI,Clare County,27.0,31443.0,2011,12.683333333333335
4303,MI,Clinton County,10.3,58286.0,2011,6.625
4304,MI,Crawford County,17.6,37874.0,2011,12.325
4305,MI,Delta County,16.8,40982.0,2011,10.341666666666667
4306,MI,Dickinson County,12.0,44262.0,2011,9.191666666666666
4307,MI,Eaton County,11.8,51428.0,2011,7.7333333333333325
4308,MI,Emmet County,13.1,48285.0,2011,12.625
4309,MI,Genesee County,20.7,40854.0,2011,11.091666666666667
4310,MI,Gladwin County,22.1,34747.0,2011,12.516666666666667
4311,MI,Gogebic County,20.5,33382.0,2011,11.4
4312,MI,Grand Traverse County,13.6,46786.0,2011,9.433333333333334
4313,MI,Gratiot County,19.5,40359.0,2011,9.608333333333333
4314,MI,Hillsdale County,18.4,41030.0,2011,10.208333333333334
4315,MI,Houghton County,20.1,35425.0,2011,9.208333333333334
4316,MI,Huron County,14.4,39726.0,2011,9.341666666666667
4317,MI,Ingham County,22.6,42371.0,2011,8.5
4318,MI,Ionia County,16.6,46072.0,2011,9.383333333333333
4319,MI,Iosco County,22.1,33487.0,2011,12.358333333333333
4320,MI,Iron County,15.1,34384.0,2011,9.95
4321,MI,Isabella County,30.0,38154.0,2011,8.05
4322,MI,Jackson County,16.2,42379.0,2011,9.5
4323,MI,Kalamazoo County,19.3,45798.0,2011,8.075
4324,MI,Kalkaska County,18.7,38053.0,2011,12.55
4325,MI,Kent County,14.7,50651.0,2011,7.883333333333333
4326,MI,Keweenaw County,13.5,38207.0,2011,13.225
4327,MI,Lake County,26.9,28971.0,2011,13.166666666666664
4328,MI,Lapeer County,12.6,50232.0,2011,12.8
4329,MI,Leelanau County,11.9,51267.0,2011,8.825
4330,MI,Lenawee County,13.2,45512.0,2011,9.95
4331,MI,Livingston County,6.9,68895.0,2011,8.7
4332,MI,Luce County,21.0,36515.0,2011,11.741666666666667
4333,MI,Mackinac County,14.5,36393.0,2011,13.741666666666667
4334,MI,Macomb County,14.1,50958.0,2011,10.775
4335,MI,Manistee County,16.8,39347.0,2011,11.491666666666667
4336,MI,Marquette County,18.0,41663.0,2011,8.541666666666666
4337,MI,Mason County,18.1,39101.0,2011,10.616666666666667
4338,MI,Mecosta County,25.6,38634.0,2011,10.875
4339,MI,Menominee County,15.8,39292.0,2011,8.775
4340,MI,Midland County,13.0,53764.0,2011,8.05
4341,MI,Missaukee County,19.0,37616.0,2011,10.433333333333334
4342,MI,Monroe County,12.1,54174.0,2011,9.083333333333334
4343,MI,Montcalm County,17.7,41023.0,2011,11.125
4344,MI,Montmorency County,18.9,32241.0,2011,17.433333333333334
4345,MI,Muskegon County,20.0,38482.0,2011,10.975
4346,MI,Newaygo County,17.9,41674.0,2011,10.2
4347,MI,Oakland County,11.2,61961.0,2011,9.191666666666666
4348,MI,Oceana County,20.7,39670.0,2011,13.583333333333336
4349,MI,Ogemaw County,22.1,33222.0,2011,12.283333333333333
4350,MI,Ontonagon County,15.7,34352.0,2011,15.591666666666667
4351,MI,Osceola County,17.6,38404.0,2011,10.925
4352,MI,Oscoda County,19.2,31579.0,2011,17.158333333333335
4353,MI,Otsego County,13.6,44129.0,2011,11.716666666666667
4354,MI,Ottawa County,11.4,54461.0,2011,7.6416666666666675
4355,MI,Presque Isle County,15.5,39483.0,2011,15.55
4356,MI,Roscommon County,21.2,32742.0,2011,14.233333333333333
4357,MI,Saginaw County,19.9,40411.0,2011,9.791666666666666
4358,MI,St. Clair County,15.7,45858.0,2011,12.616666666666667
4359,MI,St. Joseph County,20.3,40796.0,2011,10.433333333333334
4360,MI,Sanilac County,17.0,37465.0,2011,11.741666666666667
4361,MI,Schoolcraft County,14.8,38366.0,2011,12.775
4362,MI,Shiawassee County,14.5,46811.0,2011,10.316666666666666
4363,MI,Tuscola County,14.5,42808.0,2011,11.533333333333333
4364,MI,Van Buren County,21.5,41600.0,2011,11.075
4365,MI,Washtenaw County,16.7,56789.0,2011,6.541666666666668
4366,MI,Wayne County,26.1,38479.0,2011,12.516666666666667
4367,MI,Wexford County,15.2,43873.0,2011,11.683333333333335
4368,MN,Aitkin County,13.2,39958.0,2011,9.6
4369,MN,Anoka County,8.6,63799.0,2011,6.866666666666667
4370,MN,Becker County,12.9,47819.0,2011,7.166666666666668
4371,MN,Beltrami County,20.4,40657.0,2011,8.216666666666667
4372,MN,Benton County,11.5,49482.0,2011,7.583333333333332
4373,MN,Big Stone County,15.0,43190.0,2011,6.475
4374,MN,Blue Earth County,18.3,46280.0,2011,5.425
4375,MN,Brown County,8.0,50339.0,2011,5.9
4376,MN,Carlton County,12.2,49357.0,2011,7.591666666666668
4377,MN,Carver County,5.4,85314.0,2011,5.55
4378,MN,Cass County,18.3,42297.0,2011,10.133333333333333
4379,MN,Chippewa County,10.9,46545.0,2011,6.316666666666666
4380,MN,Chisago County,6.7,62776.0,2011,7.658333333333332
4381,MN,Clay County,14.8,52731.0,2011,5.583333333333332
4382,MN,Clearwater County,18.9,36697.0,2011,11.841666666666667
4383,MN,Cook County,10.9,44278.0,2011,6.958333333333332
4384,MN,Cottonwood County,11.7,44504.0,2011,6.158333333333332
4385,MN,Crow Wing County,13.4,45514.0,2011,8.816666666666666
4386,MN,Dakota County,7.0,70064.0,2011,6.075
4387,MN,Dodge County,7.4,65423.0,2011,6.058333333333334
4388,MN,Douglas County,10.8,49161.0,2011,6.075
4389,MN,Faribault County,13.6,43567.0,2011,7.091666666666668
4390,MN,Fillmore County,12.2,47241.0,2011,6.65
4391,MN,Freeborn County,12.4,44352.0,2011,6.658333333333332
4392,MN,Goodhue County,9.2,54724.0,2011,6.008333333333333
4393,MN,Grant County,10.4,43715.0,2011,6.925
4394,MN,Hennepin County,13.6,60811.0,2011,6.066666666666666
4395,MN,Houston County,9.5,52325.0,2011,6.908333333333332
4396,MN,Hubbard County,14.1,41196.0,2011,9.241666666666667
4397,MN,Isanti County,8.8,57860.0,2011,8.333333333333334
4398,MN,Itasca County,14.1,44957.0,2011,9.116666666666667
4399,MN,Jackson County,11.2,47337.0,2011,5.441666666666666
4400,MN,Kanabec County,14.4,44691.0,2011,10.058333333333334
4401,MN,Kandiyohi County,12.7,49543.0,2011,6.008333333333333
4402,MN,Kittson County,10.7,45740.0,2011,6.841666666666668
4403,MN,Koochiching County,14.0,42771.0,2011,8.383333333333333
4404,MN,Lac qui Parle County,10.4,49670.0,2011,6.041666666666668
4405,MN,Lake County,10.5,48683.0,2011,6.925
4406,MN,Lake of the Woods County,12.8,39777.0,2011,6.216666666666668
4407,MN,Le Sueur County,9.0,54468.0,2011,7.575
4408,MN,Lincoln County,9.8,43996.0,2011,5.175
4409,MN,Lyon County,12.1,50031.0,2011,5.291666666666667
4410,MN,McLeod County,8.2,52120.0,2011,7.666666666666668
4411,MN,Mahnomen County,24.3,37593.0,2011,7.616666666666667
4412,MN,Marshall County,10.1,47760.0,2011,8.358333333333333
4413,MN,Martin County,12.5,44597.0,2011,6.65
4414,MN,Meeker County,9.3,51299.0,2011,7.75
4415,MN,Mille Lacs County,13.2,43155.0,2011,9.608333333333333
4416,MN,Morrison County,12.1,44928.0,2011,8.233333333333333
4417,MN,Mower County,13.7,46860.0,2011,5.691666666666666
4418,MN,Murray County,9.4,52281.0,2011,6.258333333333333
4419,MN,Nicollet County,10.3,55360.0,2011,5.108333333333333
4420,MN,Nobles County,14.5,44945.0,2011,5.3
4421,MN,Norman County,12.5,44576.0,2011,6.716666666666668
4422,MN,Olmsted County,8.0,66997.0,2011,5.283333333333333
4423,MN,Otter Tail County,11.4,47879.0,2011,6.433333333333334
4424,MN,Pennington County,12.6,41986.0,2011,7.716666666666668
4425,MN,Pine County,15.9,42447.0,2011,8.808333333333334
4426,MN,Pipestone County,12.7,43726.0,2011,6.533333333333332
4427,MN,Polk County,14.5,49978.0,2011,7.083333333333332
4428,MN,Pope County,10.3,47165.0,2011,5.916666666666668
4429,MN,Ramsey County,17.7,51719.0,2011,6.683333333333334
4430,MN,Red Lake County,11.4,44658.0,2011,8.058333333333334
4431,MN,Redwood County,10.4,47858.0,2011,6.05
4432,MN,Renville County,11.1,49153.0,2011,7.3583333333333325
4433,MN,Rice County,11.2,56781.0,2011,6.675
4434,MN,Rock County,10.9,49920.0,2011,4.216666666666667
4435,MN,Roseau County,12.1,48344.0,2011,5.366666666666667
4436,MN,St. Louis County,17.5,44475.0,2011,7.3916666666666675
4437,MN,Scott County,5.8,81586.0,2011,5.808333333333334
4438,MN,Sherburne County,7.6,68646.0,2011,7.183333333333334
4439,MN,Sibley County,11.6,53047.0,2011,6.908333333333332
4440,MN,Stearns County,13.5,52053.0,2011,6.283333333333332
4441,MN,Steele County,9.6,54971.0,2011,6.5166666666666675
4442,MN,Stevens County,13.3,46892.0,2011,4.883333333333333
4443,MN,Swift County,10.5,46209.0,2011,7.1416666666666675
4444,MN,Todd County,16.7,41290.0,2011,6.758333333333333
4445,MN,Traverse County,12.4,45815.0,2011,5.958333333333332
4446,MN,Wabasha County,9.3,53899.0,2011,6.2
4447,MN,Wadena County,18.2,36097.0,2011,9.008333333333333
4448,MN,Waseca County,9.9,52660.0,2011,6.308333333333334
4449,MN,Washington County,5.9,77069.0,2011,5.925
4450,MN,Watonwan County,11.8,46565.0,2011,6.341666666666668
4451,MN,Wilkin County,9.6,50004.0,2011,5.6083333333333325
4452,MN,Winona County,14.6,46028.0,2011,5.833333333333332
4453,MN,Wright County,6.9,68387.0,2011,6.833333333333332
4454,MN,Yellow Medicine County,11.1,46586.0,2011,5.725
4455,MS,Adams County,34.3,26722.0,2011,10.558333333333334
4456,MS,Alcorn County,20.5,31496.0,2011,10.608333333333333
4457,MS,Amite County,20.8,32824.0,2011,11.183333333333335
4458,MS,Attala County,26.4,30108.0,2011,10.933333333333335
4459,MS,Benton County,26.8,27834.0,2011,12.075
4460,MS,Bolivar County,33.4,28802.0,2011,10.9
4461,MS,Calhoun County,22.4,32453.0,2011,8.508333333333333
4462,MS,Carroll County,20.1,34876.0,2011,11.891666666666667
4463,MS,Chickasaw County,21.4,30524.0,2011,11.158333333333333
4464,MS,Choctaw County,26.6,31177.0,2011,9.975
4465,MS,Claiborne County,38.6,22802.0,2011,15.6
4466,MS,Clarke County,23.9,32875.0,2011,11.533333333333333
4467,MS,Clay County,27.0,30243.0,2011,14.575
4468,MS,Coahoma County,37.3,27349.0,2011,13.55
4469,MS,Copiah County,24.8,31971.0,2011,11.275
4470,MS,Covington County,26.5,31655.0,2011,9.158333333333333
4471,MS,DeSoto County,10.4,54495.0,2011,7.0166666666666675
4472,MS,Forrest County,27.9,33203.0,2011,9.875
4473,MS,Franklin County,22.6,33979.0,2011,10.566666666666666
4474,MS,George County,18.2,42596.0,2011,11.883333333333333
4475,MS,Greene County,22.5,37362.0,2011,11.825
4476,MS,Grenada County,20.2,32543.0,2011,10.008333333333333
4477,MS,Hancock County,24.5,39996.0,2011,9.275
4478,MS,Harrison County,20.5,39046.0,2011,8.708333333333334
4479,MS,Hinds County,26.2,35014.0,2011,9.308333333333334
4480,MS,Holmes County,41.0,22623.0,2011,17.516666666666666
4481,MS,Humphreys County,37.6,23169.0,2011,18.133333333333333
4482,MS,Issaquena County,40.1,27683.0,2011,19.716666666666665
4483,MS,Itawamba County,17.7,37848.0,2011,9.758333333333333
4484,MS,Jackson County,17.3,47672.0,2011,10.15
4485,MS,Jasper County,24.7,30574.0,2011,11.241666666666667
4486,MS,Jefferson County,37.5,23420.0,2011,18.20833333333333
4487,MS,Jefferson Davis County,29.8,27808.0,2011,13.608333333333333
4488,MS,Jones County,20.1,37030.0,2011,8.366666666666667
4489,MS,Kemper County,28.9,27601.0,2011,13.958333333333336
4490,MS,Lafayette County,23.1,39853.0,2011,8.416666666666666
4491,MS,Lamar County,17.0,49250.0,2011,6.975
4492,MS,Lauderdale County,23.0,36420.0,2011,9.991666666666667
4493,MS,Lawrence County,19.9,35396.0,2011,11.358333333333333
4494,MS,Leake County,27.1,33007.0,2011,9.483333333333333
4495,MS,Lee County,16.6,40983.0,2011,9.441666666666666
4496,MS,Leflore County,43.2,24839.0,2011,14.566666666666665
4497,MS,Lincoln County,24.1,36112.0,2011,9.525
4498,MS,Lowndes County,24.4,38605.0,2011,10.275
4499,MS,Madison County,14.2,55692.0,2011,6.716666666666668
4500,MS,Marion County,30.8,31368.0,2011,10.45
4501,MS,Marshall County,23.8,32943.0,2011,11.433333333333335
4502,MS,Monroe County,19.3,34735.0,2011,11.766666666666667
4503,MS,Montgomery County,27.8,31249.0,2011,12.141666666666667
4504,MS,Neshoba County,23.7,34658.0,2011,9.083333333333334
4505,MS,Newton County,22.0,34269.0,2011,9.016666666666667
4506,MS,Noxubee County,39.0,21929.0,2011,14.241666666666667
4507,MS,Oktibbeha County,33.5,31937.0,2011,9.383333333333333
4508,MS,Panola County,24.3,32764.0,2011,12.908333333333333
4509,MS,Pearl River County,24.4,38276.0,2011,9.116666666666667
4510,MS,Perry County,21.3,34766.0,2011,12.958333333333336
4511,MS,Pike County,27.4,31142.0,2011,11.3
4512,MS,Pontotoc County,16.6,38348.0,2011,9.116666666666667
4513,MS,Prentiss County,24.2,32927.0,2011,10.158333333333333
4514,MS,Quitman County,37.5,24786.0,2011,14.55
4515,MS,Rankin County,10.8,59890.0,2011,6.2333333333333325
4516,MS,Scott County,25.1,32004.0,2011,8.266666666666667
4517,MS,Sharkey County,35.0,26439.0,2011,14.258333333333333
4518,MS,Simpson County,24.2,32348.0,2011,8.933333333333334
4519,MS,Smith County,21.2,36311.0,2011,7.991666666666667
4520,MS,Stone County,19.3,39113.0,2011,10.508333333333333
4521,MS,Sunflower County,41.8,26788.0,2011,14.758333333333333
4522,MS,Tallahatchie County,35.9,27789.0,2011,11.85
4523,MS,Tate County,18.7,42201.0,2011,10.133333333333333
4524,MS,Tippah County,21.5,33701.0,2011,11.566666666666665
4525,MS,Tishomingo County,17.4,33494.0,2011,11.8
4526,MS,Tunica County,30.0,29631.0,2011,14.1
4527,MS,Union County,19.2,36925.0,2011,9.666666666666666
4528,MS,Walthall County,26.1,28707.0,2011,11.8
4529,MS,Warren County,22.4,38874.0,2011,9.908333333333333
4530,MS,Washington County,37.4,29287.0,2011,15.166666666666664
4531,MS,Wayne County,29.6,32817.0,2011,11.166666666666664
4532,MS,Webster County,21.5,32935.0,2011,10.183333333333334
4533,MS,Wilkinson County,35.0,26738.0,2011,12.708333333333336
4534,MS,Winston County,23.5,31826.0,2011,13.033333333333333
4535,MS,Yalobusha County,23.8,32022.0,2011,11.5
4536,MS,Yazoo County,33.2,28449.0,2011,11.758333333333333
4537,MO,Adair County,25.1,33639.0,2011,8.75
4538,MO,Andrew County,9.4,54994.0,2011,7.066666666666666
4539,MO,Atchison County,12.5,43322.0,2011,8.391666666666667
4540,MO,Audrain County,17.3,39554.0,2011,8.383333333333333
4541,MO,Barry County,18.0,36546.0,2011,9.15
4542,MO,Barton County,18.6,36076.0,2011,8.95
4543,MO,Bates County,16.8,40376.0,2011,10.25
4544,MO,Benton County,17.3,36255.0,2011,11.141666666666667
4545,MO,Bollinger County,17.3,38565.0,2011,9.166666666666666
4546,MO,Boone County,19.5,46769.0,2011,5.841666666666668
4547,MO,Buchanan County,17.8,42031.0,2011,8.25
4548,MO,Butler County,22.1,33480.0,2011,9.191666666666666
4549,MO,Caldwell County,14.0,44206.0,2011,8.808333333333334
4550,MO,Callaway County,14.1,45968.0,2011,7.758333333333333
4551,MO,Camden County,15.5,40370.0,2011,11.425
4552,MO,Cape Girardeau County,17.1,41755.0,2011,6.866666666666667
4553,MO,Carroll County,13.1,40035.0,2011,10.666666666666666
4554,MO,Carter County,24.7,27878.0,2011,11.475
4555,MO,Cass County,10.3,54969.0,2011,8.65
4556,MO,Cedar County,26.6,30536.0,2011,8.866666666666667
4557,MO,Chariton County,14.4,41409.0,2011,9.133333333333333
4558,MO,Christian County,11.9,50426.0,2011,7.566666666666666
4559,MO,Clark County,15.4,38597.0,2011,10.208333333333334
4560,MO,Clay County,8.7,59039.0,2011,7.55
4561,MO,Clinton County,12.1,49202.0,2011,9.058333333333334
4562,MO,Cole County,12.3,54396.0,2011,6.416666666666668
4563,MO,Cooper County,15.7,42482.0,2011,9.183333333333334
4564,MO,Crawford County,20.5,38215.0,2011,11.091666666666667
4565,MO,Dade County,19.6,33754.0,2011,9.508333333333333
4566,MO,Dallas County,21.5,33535.0,2011,11.225
4567,MO,Daviess County,18.4,38820.0,2011,9.05
4568,MO,DeKalb County,16.2,41264.0,2011,8.108333333333333
4569,MO,Dent County,20.9,34288.0,2011,9.875
4570,MO,Douglas County,23.7,30071.0,2011,10.416666666666666
4571,MO,Dunklin County,28.1,32018.0,2011,12.391666666666667
4572,MO,Franklin County,10.0,47663.0,2011,9.558333333333334
4573,MO,Gasconade County,14.3,39751.0,2011,9.016666666666667
4574,MO,Gentry County,17.5,37314.0,2011,7.083333333333332
4575,MO,Greene County,17.5,40423.0,2011,7.466666666666668
4576,MO,Grundy County,19.2,35002.0,2011,7.216666666666668
4577,MO,Harrison County,17.1,35626.0,2011,8.666666666666666
4578,MO,Henry County,18.6,38410.0,2011,9.841666666666667
4579,MO,Hickory County,22.7,30049.0,2011,11.891666666666667
4580,MO,Holt County,13.0,41054.0,2011,7.3583333333333325
4581,MO,Howard County,16.1,42733.0,2011,8.4
4582,MO,Howell County,22.9,31645.0,2011,9.783333333333333
4583,MO,Iron County,23.9,32173.0,2011,14.291666666666664
4584,MO,Jackson County,18.7,44508.0,2011,9.691666666666666
4585,MO,Jasper County,16.8,39359.0,2011,7.7333333333333325
4586,MO,Jefferson County,11.2,51008.0,2011,8.941666666666666
4587,MO,Johnson County,16.4,48483.0,2011,9.325
4588,MO,Knox County,21.8,33381.0,2011,7.291666666666668
4589,MO,Laclede County,17.0,37442.0,2011,11.516666666666667
4590,MO,Lafayette County,12.6,47604.0,2011,9.25
4591,MO,Lawrence County,17.1,41128.0,2011,8.491666666666667
4592,MO,Lewis County,16.7,40795.0,2011,7.083333333333332
4593,MO,Lincoln County,13.2,50523.0,2011,10.258333333333333
4594,MO,Linn County,16.8,35697.0,2011,12.108333333333333
4595,MO,Livingston County,15.6,37956.0,2011,7.708333333333332
4596,MO,McDonald County,22.7,34497.0,2011,8.508333333333333
4597,MO,Macon County,17.3,36969.0,2011,8.433333333333334
4598,MO,Madison County,21.6,32734.0,2011,10.608333333333333
4599,MO,Maries County,18.2,38568.0,2011,8.6
4600,MO,Marion County,15.6,36120.0,2011,7.616666666666667
4601,MO,Mercer County,16.0,35483.0,2011,6.841666666666668
4602,MO,Miller County,19.4,35573.0,2011,11.675
4603,MO,Mississippi County,30.8,29533.0,2011,9.816666666666666
4604,MO,Moniteau County,14.5,43931.0,2011,7.8
4605,MO,Monroe County,15.6,40176.0,2011,10.05
4606,MO,Montgomery County,16.9,38722.0,2011,10.116666666666667
4607,MO,Morgan County,22.0,34885.0,2011,12.875
4608,MO,New Madrid County,22.5,35522.0,2011,9.941666666666666
4609,MO,Newton County,16.1,41722.0,2011,8.141666666666667
4610,MO,Nodaway County,25.0,38478.0,2011,6.991666666666667
4611,MO,Oregon County,27.2,27616.0,2011,10.008333333333333
4612,MO,Osage County,10.7,49977.0,2011,6.3
4613,MO,Ozark County,24.0,30284.0,2011,12.116666666666667
4614,MO,Pemiscot County,30.1,26647.0,2011,11.866666666666667
4615,MO,Perry County,13.4,43899.0,2011,6.791666666666668
4616,MO,Pettis County,18.4,38026.0,2011,8.425
4617,MO,Phelps County,18.1,39880.0,2011,8.6
4618,MO,Pike County,20.5,38595.0,2011,8.483333333333333
4619,MO,Platte County,7.3,63676.0,2011,7.05
4620,MO,Polk County,20.2,38112.0,2011,9.533333333333333
4621,MO,Pulaski County,13.3,49600.0,2011,8.883333333333333
4622,MO,Putnam County,18.8,34146.0,2011,6.991666666666667
4623,MO,Ralls County,12.0,46640.0,2011,7.6416666666666675
4624,MO,Randolph County,18.8,36590.0,2011,10.741666666666667
4625,MO,Ray County,12.1,52222.0,2011,9.433333333333334
4626,MO,Reynolds County,26.9,29475.0,2011,13.458333333333336
4627,MO,Ripley County,25.9,27794.0,2011,12.216666666666667
4628,MO,St. Charles County,6.0,67074.0,2011,7.0166666666666675
4629,MO,St. Clair County,24.1,30098.0,2011,10.291666666666666
4630,MO,Ste. Genevieve County,12.1,48217.0,2011,9.425
4631,MO,St. Francois County,20.6,35252.0,2011,10.991666666666667
4632,MO,St. Louis County,11.9,55131.0,2011,8.008333333333333
4633,MO,Saline County,18.2,38379.0,2011,8.158333333333333
4634,MO,Schuyler County,20.5,33322.0,2011,9.316666666666666
4635,MO,Scotland County,17.1,36804.0,2011,6.741666666666667
4636,MO,Scott County,19.2,37793.0,2011,8.983333333333333
4637,MO,Shannon County,28.8,25684.0,2011,13.383333333333333
4638,MO,Shelby County,18.6,35321.0,2011,7.291666666666668
4639,MO,Stoddard County,16.6,35916.0,2011,10.225
